"Customer_ID";"Recency";"Frequency";"Monetary";"Avg_Order_Value";"Session_Count";"Avg_Session_Duration";"Pages_Viewed";"Clicks";"Campaign_Response";"Wishlist_Adds";"Cart_Abandon_Rate";"Returns";"Segment_Label"
"CUST08531";66;7;62;19;14;2.05;10;232;0;3;42.521;6;"Iron"
"CUST08532";5;70;5345;305;173;31.482;64;3469;0;65;9.368;3;"Platinum"
"CUST08533";37;18;536;174;42;10.472;23;1416;1;29;11.919;8;"Silver"
"CUST08534";44;17;231;61;39;5.814;17;475;0;9;21.439;14;"Copper"
"CUST08535";36;24;1804;113;57;15.086;32;910;1;29;13.387;1;"Silver"
"CUST08536";54;22;1008;146;49;14.569;39;967;0;15;10.338;3;"Silver"
"CUST08537";21;63;2015;184;118;25.086;42;1794;0;62;10.896;7;"Gold"
"CUST08538";104;3;53;36;0;5.701;13;85;1;0;40.731;4;"Iron"
"CUST08539";52;21;1340;147;40;14.625;27;855;1;13;13.448;2;"Silver"
"CUST08540";102;9;56;25;13;2.131;1;112;0;2;31.143;12;"Iron"
"CUST08541";21;10;577;173;33;14.595;35;660;0;14;15.45;14;"Silver"
"CUST08542";37;19;348;70;32;10.324;21;500;1;17;16.467;0;"Copper"
"CUST08543";44;16;383;89;18;14.108;18;257;0;14;26.993;3;"Copper"
"CUST08544";55;7;373;92;39;6.387;17;222;1;10;23.252;4;"Copper"
"CUST08545";30;13;1275;187;39;10.616;43;616;0;32;17.523;4;"Silver"
"CUST08546";56;25;674;161;54;18.11;36;667;0;20;16.098;9;"Silver"
"CUST08547";76;18;332;104;27;8.522;14;341;0;11;24.897;3;"Copper"
"CUST08548";42;34;1911;169;67;18.466;46;885;1;10;18.884;9;"Silver"
"CUST08549";34;30;1394;154;49;11.657;35;571;0;12;17.964;5;"Silver"
"CUST08550";6;83;7334;271;124;32.36;74;2252;1;65;8.425;4;"Platinum"
"CUST08551";62;4;13;23;9;9.023;1;217;0;1;24.426;10;"Iron"
"CUST08552";7;60;5346;349;177;27.257;88;4433;1;78;9.844;1;"Platinum"
"CUST08553";49;5;435;62;23;5.211;15;660;0;6;28.922;3;"Copper"
"CUST08554";47;26;1667;124;41;18.233;47;784;1;36;19.746;5;"Silver"
"CUST08555";39;36;1812;170;65;13.638;39;894;0;19;10.697;1;"Silver"
"CUST08556";88;10;286;74;27;12.803;27;680;1;17;21.746;16;"Copper"
"CUST08557";2;70;6375;318;156;32.126;57;2043;1;63;4.402;2;"Platinum"
"CUST08558";29;13;629;117;43;16.081;49;1077;0;33;17.4;4;"Silver"
"CUST08559";40;19;476;57;38;10.767;19;456;1;12;15.17;0;"Copper"
"CUST08560";86;11;377;60;13;10.78;10;306;0;10;26.48;8;"Copper"
"CUST08561";29;38;4748;292;119;27.79;44;1352;1;65;5.492;9;"Gold"
"CUST08562";73;9;14;42;2;7.632;1;217;0;4;35.041;19;"Iron"
"CUST08563";66;6;405;50;13;10.585;19;342;1;11;16.045;7;"Copper"
"CUST08564";101;0;34;15;13;2.765;7;62;0;3;24.769;23;"Iron"
"CUST08565";23;29;548;107;31;10.934;28;1370;1;10;13.261;6;"Silver"
"CUST08566";37;28;1490;178;68;10.258;39;531;0;29;16.661;6;"Silver"
"CUST08567";161;1;10;19;1;6.005;1;161;0;0;31.658;19;"Iron"
"CUST08568";116;5;45;49;2;7.61;4;160;0;2;27.851;1;"Iron"
"CUST08569";35;16;1372;120;54;11.119;21;1459;0;19;19.127;4;"Silver"
"CUST08570";10;57;3895;285;94;23.435;36;2537;0;67;14.7;0;"Gold"
"CUST08571";37;15;637;125;44;15.696;36;1268;1;11;16.483;10;"Silver"
"CUST08572";59;16;1687;192;50;11.737;26;738;0;38;19.834;13;"Silver"
"CUST08573";28;61;4784;233;104;16.244;55;2154;1;50;6.262;0;"Gold"
"CUST08574";24;34;4794;216;116;16.691;57;2379;1;50;10.292;1;"Gold"
"CUST08575";106;4;66;18;8;8.196;12;90;0;1;40.896;14;"Iron"
"CUST08576";1;91;7973;299;112;36.684;69;3857;1;68;2.537;3;"Platinum"
"CUST08577";61;19;198;53;10;6.751;12;251;0;14;18.708;6;"Copper"
"CUST08578";23;61;3124;272;74;25.782;67;2784;1;46;8.574;3;"Gold"
"CUST08579";33;29;1940;116;61;18.299;40;1181;0;16;16.644;8;"Silver"
"CUST08580";1;79;8814;333;156;31.188;79;2081;1;81;7.458;2;"Platinum"
"CUST08581";12;56;3207;275;107;17.336;55;1356;1;32;12.219;4;"Gold"
"CUST08582";43;12;366;75;10;9.826;28;297;1;10;16.108;15;"Copper"
"CUST08583";173;2;19;19;11;4.948;14;71;0;4;26.648;12;"Iron"
"CUST08584";18;55;2544;178;78;29.281;46;2633;0;40;8.984;5;"Gold"
"CUST08585";42;32;1877;198;46;16.695;36;761;1;20;14.406;10;"Silver"
"CUST08586";55;34;1323;150;32;17.486;34;946;0;27;12.073;5;"Silver"
"CUST08587";144;0;52;34;10;3.006;2;160;0;2;25.334;22;"Iron"
"CUST08588";48;8;355;110;21;11.121;10;456;1;17;17.587;0;"Copper"
"CUST08589";45;26;1804;162;61;10.427;30;1297;1;22;19.381;10;"Silver"
"CUST08590";88;17;172;71;13;12.309;15;571;1;11;28.557;8;"Copper"
"CUST08591";41;11;270;83;20;14.89;25;408;0;16;25.703;7;"Copper"
"CUST08592";8;61;5306;249;195;30.691;97;4583;1;98;7.754;1;"Platinum"
"CUST08593";59;33;1465;165;63;14.246;31;1163;0;22;12.155;3;"Silver"
"CUST08594";100;6;50;38;9;5.857;2;168;0;0;32.234;6;"Iron"
"CUST08595";51;19;332;72;18;11.49;22;285;0;7;18.913;16;"Copper"
"CUST08596";55;28;697;113;57;15.952;32;973;0;34;13.566;8;"Silver"
"CUST08597";22;26;782;150;43;13.357;34;1188;1;25;14.163;12;"Silver"
"CUST08598";41;29;532;143;61;17.113;26;934;0;15;17.62;5;"Silver"
"CUST08599";30;16;1665;176;45;13.545;37;834;1;20;14.536;6;"Silver"
"CUST08600";46;12;471;109;15;14.203;10;540;1;13;21.847;4;"Copper"
"CUST08601";39;32;792;197;45;16.901;46;1330;1;24;14.299;2;"Silver"
"CUST08602";72;16;296;83;24;9.435;11;448;0;16;26.966;2;"Copper"
"CUST08603";100;5;61;35;18;8.818;5;82;0;0;45.242;15;"Iron"
"CUST08604";22;55;3314;254;86;20.243;59;2754;1;58;12.073;0;"Gold"
"CUST08605";21;38;923;179;32;10.164;43;1451;0;30;17.946;10;"Silver"
"CUST08606";31;34;1833;138;60;16.117;29;1495;0;31;18.584;1;"Silver"
"CUST08607";72;7;183;91;38;5.18;17;247;1;19;25.651;3;"Copper"
"CUST08608";12;65;4241;262;66;28.675;49;1900;1;63;12.0;7;"Gold"
"CUST08609";55;14;437;85;26;9.177;14;717;0;19;24.718;11;"Copper"
"CUST08610";118;1;39;23;13;7.864;7;149;0;2;40.583;3;"Iron"
"CUST08611";58;35;1133;130;39;13.025;36;552;1;20;11.388;5;"Silver"
"CUST08612";142;1;56;17;15;6.617;10;100;0;2;28.44;3;"Iron"
"CUST08613";112;9;84;20;16;7.615;12;91;0;1;39.719;8;"Iron"
"CUST08614";29;58;4121;264;112;16.233;69;1483;0;55;9.937;7;"Gold"
"CUST08615";15;69;3073;219;87;26.264;35;2481;1;43;12.172;0;"Gold"
"CUST08616";140;4;0;10;19;6.74;7;60;0;2;21.01;9;"Iron"
"CUST08617";112;9;56;27;1;9.008;9;90;0;3;27.483;16;"Iron"
"CUST08618";9;92;8734;370;189;33.109;98;2446;1;88;1.299;2;"Platinum"
"CUST08619";14;66;9944;259;194;32.231;65;4880;1;55;4.335;3;"Platinum"
"CUST08620";20;40;4584;232;60;16.514;60;1015;0;40;8.644;9;"Gold"
"CUST08621";62;3;13;35;18;6.07;3;160;0;4;23.02;9;"Iron"
"CUST08622";15;35;3781;176;81;17.929;31;2175;0;57;9.938;5;"Gold"
"CUST08623";39;34;1613;160;36;10.419;41;1009;1;37;12.978;9;"Silver"
"CUST08624";82;17;377;99;12;10.197;17;431;0;13;26.995;14;"Copper"
"CUST08625";2;63;7088;201;105;20.151;55;3767;1;77;3.173;1;"Platinum"
"CUST08626";45;14;395;92;18;10.222;13;532;0;18;15.749;2;"Copper"
"CUST08627";25;69;3348;282;78;19.26;41;1434;0;53;10.395;9;"Gold"
"CUST08628";83;5;43;23;5;7.073;4;291;0;4;43.326;19;"Iron"
"CUST08629";10;30;2937;176;115;29.028;41;1646;1;66;13.868;2;"Gold"
"CUST08630";64;18;296;50;38;13.109;19;507;1;16;19.982;18;"Copper"
"CUST08631";57;11;247;62;23;11.485;24;385;0;5;18.321;11;"Copper"
"CUST08632";15;32;4725;289;90;27.759;52;1835;0;51;14.935;8;"Gold"
"CUST08633";12;86;5124;388;153;32.577;79;2766;1;71;5.159;2;"Platinum"
"CUST08634";39;37;837;170;63;12.153;31;789;0;14;18.33;1;"Silver"
"CUST08635";23;44;2797;167;76;28.035;65;1367;0;61;13.953;3;"Gold"
"CUST08636";88;5;187;81;23;11.867;17;775;1;6;25.772;19;"Copper"
"CUST08637";64;18;262;58;33;9.89;23;255;0;11;18.025;7;"Copper"
"CUST08638";35;37;520;171;42;19.088;23;567;0;38;13.944;5;"Silver"
"CUST08639";72;7;165;108;35;9.004;16;360;1;5;15.878;5;"Copper"
"CUST08640";52;7;173;51;17;6.438;13;555;0;17;29.323;19;"Copper"
"CUST08641";50;11;305;93;15;5.762;11;582;1;18;24.059;18;"Copper"
"CUST08642";34;36;1097;145;54;10.749;42;1044;0;18;13.993;13;"Silver"
"CUST08643";12;51;3339;181;78;29.96;62;2284;1;36;12.953;4;"Gold"
"CUST08644";26;60;2753;231;87;17.35;33;1115;0;59;12.265;0;"Gold"
"CUST08645";50;25;648;136;57;11.958;30;1480;0;16;16.256;9;"Silver"
"CUST08646";57;16;1902;127;66;19.534;27;1396;0;21;16.494;5;"Silver"
"CUST08647";34;33;1218;190;48;19.071;25;766;0;30;13.473;6;"Silver"
"CUST08648";6;68;8967;335;105;29.013;72;3860;1;53;5.051;1;"Platinum"
"CUST08649";43;18;490;101;28;13.689;14;221;0;14;20.435;8;"Copper"
"CUST08650";23;39;4254;263;107;25.965;48;2243;1;64;10.532;8;"Gold"
"CUST08651";13;38;3571;298;96;19.336;35;1957;1;67;7.747;2;"Gold"
"CUST08652";30;30;627;138;40;17.329;37;557;0;37;10.943;10;"Silver"
"CUST08653";25;36;4486;224;119;25.298;35;1187;1;61;5.803;1;"Gold"
"CUST08654";53;29;685;134;68;15.884;23;1030;1;24;19.245;9;"Silver"
"CUST08655";28;25;932;163;43;16.113;32;812;1;34;12.958;2;"Silver"
"CUST08656";42;27;813;124;47;15.833;28;1143;1;15;16.058;14;"Silver"
"CUST08657";23;13;614;167;65;14.899;34;847;1;39;11.44;14;"Silver"
"CUST08658";23;44;4068;224;80;16.158;43;2666;1;64;13.185;1;"Gold"
"CUST08659";20;41;4262;210;104;17.389;63;1989;1;33;11.055;9;"Gold"
"CUST08660";112;6;88;46;15;3.864;5;156;0;4;39.189;23;"Iron"
"CUST08661";40;29;1088;175;32;12.338;46;565;1;12;14.249;7;"Silver"
"CUST08662";49;20;1090;116;39;12.236;49;1379;0;39;11.886;6;"Silver"
"CUST08663";8;94;6954;390;188;38.842;68;3009;0;55;8.345;2;"Platinum"
"CUST08664";37;20;524;121;58;15.55;43;957;1;23;10.219;5;"Silver"
"CUST08665";45;32;837;132;40;12.262;29;1297;0;24;12.614;3;"Silver"
"CUST08666";47;14;1955;173;49;17.694;32;837;0;39;15.7;10;"Silver"
"CUST08667";68;16;434;82;36;11.758;29;762;1;5;23.791;13;"Copper"
"CUST08668";10;44;3423;154;64;22.226;40;1928;0;69;9.826;2;"Gold"
"CUST08669";18;37;3498;240;96;24.883;40;2143;0;33;12.286;3;"Gold"
"CUST08670";36;14;428;56;16;10.856;16;451;1;11;16.109;15;"Copper"
"CUST08671";146;0;86;42;11;6.912;3;297;0;0;23.041;12;"Iron"
"CUST08672";19;62;4934;234;80;19.998;61;1782;0;54;10.255;3;"Gold"
"CUST08673";34;25;1920;153;55;10.132;22;1184;1;35;16.204;4;"Silver"
"CUST08674";13;45;3080;216;66;21.138;54;2018;1;36;5.098;9;"Gold"
"CUST08675";14;68;6641;382;163;33.493;55;4994;1;89;3.584;2;"Platinum"
"CUST08676";25;38;1248;191;57;19.747;45;1071;1;33;17.114;10;"Silver"
"CUST08677";17;65;4291;160;72;16.283;58;2461;1;63;9.759;9;"Gold"
"CUST08678";60;15;468;76;36;14.753;23;286;0;10;23.016;6;"Copper"
"CUST08679";37;13;1964;110;69;19.452;44;506;0;20;15.89;4;"Silver"
"CUST08680";28;54;4033;223;78;17.595;58;2360;1;35;10.57;3;"Gold"
"CUST08681";11;90;9184;239;103;20.037;60;4873;1;99;3.213;4;"Platinum"
"CUST08682";68;19;180;97;18;6.465;20;783;0;14;17.227;9;"Copper"
"CUST08683";29;49;4392;284;64;18.689;59;2691;1;47;8.711;1;"Gold"
"CUST08684";74;10;117;60;32;7.919;21;248;0;8;25.007;16;"Copper"
"CUST08685";53;23;910;154;54;14.854;33;600;1;38;13.943;0;"Silver"
"CUST08686";21;16;1401;106;32;14.269;28;978;0;16;18.661;3;"Silver"
"CUST08687";39;27;622;137;67;17.462;42;1200;0;24;11.015;5;"Silver"
"CUST08688";11;97;5719;323;143;24.222;93;2370;1;53;7.324;3;"Platinum"
"CUST08689";19;56;4310;248;111;17.767;64;2540;0;57;12.567;3;"Gold"
"CUST08690";24;50;4423;213;100;19.925;39;1269;0;31;9.026;8;"Gold"
"CUST08691";48;10;671;156;57;16.805;20;1074;0;28;17.081;7;"Silver"
"CUST08692";36;15;280;63;28;7.511;21;500;0;5;18.944;17;"Copper"
"CUST08693";10;34;3312;215;92;17.258;69;2164;1;64;11.465;1;"Gold"
"CUST08694";10;55;6753;298;122;35.184;59;3827;1;88;3.504;0;"Platinum"
"CUST08695";20;10;1386;170;38;17.639;35;1233;0;37;15.381;13;"Silver"
"CUST08696";75;17;310;55;14;14.89;19;406;1;6;21.441;18;"Copper"
"CUST08697";72;9;18;20;4;5.889;6;222;0;2;25.092;22;"Iron"
"CUST08698";36;35;535;159;62;10.214;39;737;0;22;17.368;5;"Silver"
"CUST08699";51;27;929;116;37;19.339;25;1074;0;13;15.222;0;"Silver"
"CUST08700";47;28;718;184;54;12.39;21;826;1;21;15.876;11;"Silver"
"CUST08701";100;2;25;24;1;8.224;5;151;0;3;44.03;6;"Iron"
"CUST08702";83;6;236;86;18;14.494;16;263;0;9;18.081;2;"Copper"
"CUST08703";27;20;581;173;62;11.157;29;511;0;32;15.353;12;"Silver"
"CUST08704";10;64;4176;249;89;19.596;39;1622;1;43;6.008;3;"Gold"
"CUST08705";29;62;4507;269;112;29.872;52;2551;1;56;11.626;6;"Gold"
"CUST08706";28;38;1857;159;48;12.882;29;1058;0;14;18.466;14;"Silver"
"CUST08707";85;14;485;53;10;7.498;21;368;0;11;16.026;0;"Copper"
"CUST08708";24;32;1832;120;61;15.118;38;545;1;27;11.554;8;"Silver"
"CUST08709";4;65;7124;295;166;26.4;85;4788;1;70;1.276;4;"Platinum"
"CUST08710";45;9;171;109;38;5.323;14;735;0;9;17.857;11;"Copper"
"CUST08711";79;15;324;115;22;13.816;25;368;0;11;21.745;9;"Copper"
"CUST08712";22;40;4875;227;64;21.135;54;2561;0;63;13.024;3;"Gold"
"CUST08713";81;9;263;67;21;7.218;18;670;1;9;27.052;4;"Copper"
"CUST08714";25;31;1040;128;34;10.258;22;1051;0;17;15.087;7;"Silver"
"CUST08715";168;6;26;46;12;8.16;14;295;0;4;27.437;20;"Iron"
"CUST08716";72;11;172;77;32;8.929;29;618;0;11;23.384;18;"Copper"
"CUST08717";38;10;552;186;68;14.129;35;856;1;21;13.815;10;"Silver"
"CUST08718";88;14;389;119;24;9.408;20;232;0;19;20.505;17;"Copper"
"CUST08719";167;8;92;29;18;3.713;14;211;0;4;26.44;11;"Iron"
"CUST08720";27;11;1502;185;53;10.511;49;1425;1;33;19.253;11;"Silver"
"CUST08721";53;19;1212;171;51;17.315;28;601;0;21;12.643;6;"Silver"
"CUST08722";47;5;264;80;18;10.115;29;218;0;8;23.725;3;"Copper"
"CUST08723";29;43;3978;245;67;18.164;66;2098;1;61;9.886;0;"Gold"
"CUST08724";53;12;921;149;51;12.892;25;1205;1;27;16.439;14;"Silver"
"CUST08725";87;8;23;13;5;2.88;3;94;0;0;38.7;15;"Iron"
"CUST08726";60;16;456;65;23;12.756;12;256;0;17;16.412;11;"Copper"
"CUST08727";48;32;1201;181;53;11.596;24;1291;1;38;15.068;9;"Silver"
"CUST08728";18;50;4961;179;95;24.566;42;2540;0;35;5.728;9;"Gold"
"CUST08729";32;14;1991;193;46;19.909;41;890;0;36;14.899;2;"Silver"
"CUST08730";26;47;2736;229;79;24.861;65;2285;0;41;5.745;6;"Gold"
"CUST08731";14;45;4711;159;89;22.362;55;2284;0;48;14.873;0;"Gold"
"CUST08732";81;8;222;50;20;10.715;23;307;1;7;26.172;16;"Copper"
"CUST08733";11;45;3104;287;89;24.866;36;1452;1;37;14.344;7;"Gold"
"CUST08734";22;33;1876;167;40;11.241;27;941;0;13;11.382;8;"Silver"
"CUST08735";56;27;1435;159;67;13.841;21;1161;1;10;10.697;8;"Silver"
"CUST08736";71;0;33;44;6;4.96;2;77;0;3;45.755;15;"Iron"
"CUST08737";33;15;1705;101;36;16.314;28;532;0;35;12.627;0;"Silver"
"CUST08738";8;89;9235;257;148;24.898;65;2577;1;92;0.921;2;"Platinum"
"CUST08739";3;96;7632;386;199;34.124;75;3483;1;73;5.924;1;"Platinum"
"CUST08740";46;14;537;146;56;14.699;39;1006;1;20;19.505;12;"Silver"
"CUST08741";41;35;588;123;38;11.591;46;816;1;10;12.159;9;"Silver"
"CUST08742";48;29;1364;144;68;11.769;36;657;0;15;12.441;11;"Silver"
"CUST08743";42;32;1811;180;69;12.029;30;1487;0;22;10.51;6;"Silver"
"CUST08744";14;94;9525;377;150;34.248;68;4115;1;54;3.485;3;"Platinum"
"CUST08745";55;38;1070;151;58;14.582;30;1059;0;35;18.809;14;"Silver"
"CUST08746";56;23;1493;140;52;16.58;24;1172;0;21;16.312;12;"Silver"
"CUST08747";20;48;3714;292;86;18.025;42;1300;1;65;6.844;5;"Gold"
"CUST08748";22;32;3129;157;60;20.534;52;2984;1;33;7.408;4;"Gold"
"CUST08749";14;49;4075;238;92;29.038;44;1096;1;45;6.858;9;"Gold"
"CUST08750";17;36;2134;202;117;27.78;48;2562;0;60;5.696;8;"Gold"
"CUST08751";63;15;340;105;14;13.174;28;734;0;8;22.898;4;"Copper"
"CUST08752";22;31;2570;231;64;28.43;39;1247;1;61;9.653;0;"Gold"
"CUST08753";10;64;2821;270;117;24.43;39;2592;0;44;12.08;2;"Gold"
"CUST08754";10;43;2731;160;68;24.001;36;1887;0;40;10.891;3;"Gold"
"CUST08755";124;7;53;42;4;1.89;6;146;0;4;25.005;2;"Iron"
"CUST08756";110;1;40;29;17;2.112;8;132;0;0;42.089;12;"Iron"
"CUST08757";23;62;3178;279;88;17.151;42;1628;0;48;8.191;5;"Gold"
"CUST08758";29;12;1412;109;54;15.832;37;1012;1;28;13.578;5;"Silver"
"CUST08759";12;43;3534;281;95;24.903;50;1896;0;45;5.189;5;"Gold"
"CUST08760";32;11;1088;106;43;19.576;44;577;0;33;14.007;9;"Silver"
"CUST08761";5;97;9846;357;103;30.177;87;2714;1;65;7.318;1;"Platinum"
"CUST08762";63;11;179;105;13;9.208;22;576;0;17;28.346;3;"Copper"
"CUST08763";45;13;1327;161;59;15.288;20;786;0;21;19.561;12;"Silver"
"CUST08764";172;1;86;22;1;3.466;10;99;1;2;27.728;1;"Iron"
"CUST08765";18;31;2595;277;112;28.0;57;1316;0;36;7.839;4;"Gold"
"CUST08766";56;19;451;51;24;12.096;20;650;0;8;25.762;15;"Copper"
"CUST08767";76;19;238;91;14;13.073;24;785;0;5;17.14;9;"Copper"
"CUST08768";25;52;4058;227;101;29.954;50;2502;0;48;5.862;3;"Gold"
"CUST08769";26;37;517;162;68;11.466;31;1322;0;12;14.477;6;"Silver"
"CUST08770";15;60;2830;249;107;26.962;39;2977;0;32;14.903;4;"Gold"
"CUST08771";26;57;2473;221;80;25.002;32;2393;1;33;7.167;8;"Gold"
"CUST08772";18;32;4768;159;104;19.789;47;1957;0;55;6.07;3;"Gold"
"CUST08773";38;25;992;184;65;10.382;30;1164;1;21;10.465;11;"Silver"
"CUST08774";30;13;912;120;63;11.17;27;1488;0;16;12.701;9;"Silver"
"CUST08775";151;4;69;46;6;9.534;1;179;0;4;49.277;2;"Iron"
"CUST08776";18;63;2846;262;65;26.582;68;2916;1;69;8.56;1;"Gold"
"CUST08777";146;9;36;30;9;1.688;7;172;0;3;30.13;24;"Iron"
"CUST08778";24;42;3464;261;97;27.426;42;1420;1;48;7.286;1;"Gold"
"CUST08779";88;10;498;65;10;12.319;20;558;0;16;22.459;1;"Copper"
"CUST08780";44;32;1033;152;34;17.532;40;897;0;27;15.746;12;"Silver"
"CUST08781";15;66;4904;260;60;15.856;60;1736;1;51;10.812;5;"Gold"
"CUST08782";166;9;58;17;15;2.702;7;94;0;3;44.526;10;"Iron"
"CUST08783";41;20;957;155;43;10.875;39;1092;0;14;16.31;8;"Silver"
"CUST08784";82;17;126;97;31;14.611;22;471;1;8;16.012;4;"Copper"
"CUST08785";26;19;1541;166;42;15.062;47;771;0;30;11.675;4;"Silver"
"CUST08786";46;27;1019;133;54;18.943;45;924;0;29;17.643;2;"Silver"
"CUST08787";55;36;1627;163;36;10.549;37;653;1;24;13.016;4;"Silver"
"CUST08788";83;7;245;93;28;14.533;14;215;0;8;29.81;11;"Copper"
"CUST08789";1;84;8624;341;148;20.01;99;2201;1;72;8.032;0;"Platinum"
"CUST08790";35;17;479;64;12;6.791;26;289;1;16;27.736;6;"Copper"
"CUST08791";111;2;34;29;18;7.202;6;288;0;0;33.422;9;"Iron"
"CUST08792";13;91;7806;382;168;37.879;80;3663;1;80;4.428;1;"Platinum"
"CUST08793";15;44;4315;187;79;24.161;36;2543;0;49;11.584;7;"Gold"
"CUST08794";73;14;304;67;35;11.377;13;339;1;13;29.344;6;"Copper"
"CUST08795";57;15;941;187;56;16.988;31;1373;0;21;15.188;14;"Silver"
"CUST08796";58;10;535;186;34;15.619;35;632;0;17;10.672;0;"Silver"
"CUST08797";20;64;4544;296;71;26.883;56;2307;1;66;7.957;2;"Gold"
"CUST08798";37;14;1473;134;69;19.964;27;1370;0;19;14.762;2;"Silver"
"CUST08799";18;45;3602;243;119;21.537;30;2201;0;69;9.528;7;"Gold"
"CUST08800";41;32;777;164;34;17.073;36;1139;1;25;15.874;13;"Silver"
"CUST08801";41;8;434;52;18;9.611;11;436;0;18;27.696;4;"Copper"
"CUST08802";24;45;2947;244;103;18.938;58;2778;0;68;14.952;5;"Gold"
"CUST08803";54;31;1011;142;65;13.212;24;681;1;38;10.603;4;"Silver"
"CUST08804";123;2;23;35;18;8.839;10;95;1;4;26.646;14;"Iron"
"CUST08805";49;17;272;60;10;10.774;10;652;0;16;22.834;4;"Copper"
"CUST08806";85;18;310;88;17;14.021;27;400;1;11;18.195;10;"Copper"
"CUST08807";40;31;773;187;35;19.232;27;1156;1;21;19.3;1;"Silver"
"CUST08808";58;9;297;84;35;8.294;10;637;0;13;28.371;2;"Copper"
"CUST08809";10;85;8264;302;158;33.591;60;2301;0;63;7.018;3;"Platinum"
"CUST08810";10;36;3980;209;90;15.458;52;2920;1;65;10.864;1;"Gold"
"CUST08811";24;32;4293;298;89;27.221;67;2065;1;55;7.367;6;"Gold"
"CUST08812";48;21;903;174;35;16.265;46;721;0;33;16.297;4;"Silver"
"CUST08813";64;10;203;50;35;7.227;26;647;1;19;16.209;8;"Copper"
"CUST08814";52;37;1414;120;31;13.737;37;1202;0;24;16.479;9;"Silver"
"CUST08815";71;5;232;111;11;7.288;12;557;0;7;17.751;17;"Copper"
"CUST08816";63;8;481;98;15;12.129;21;465;0;16;18.089;0;"Copper"
"CUST08817";47;30;647;123;56;18.856;21;861;1;27;17.865;10;"Silver"
"CUST08818";56;21;1109;196;63;18.959;48;724;0;16;19.56;5;"Silver"
"CUST08819";27;24;1709;102;48;10.279;22;1289;0;10;15.77;3;"Silver"
"CUST08820";30;11;1873;160;32;16.117;20;1360;1;39;19.464;5;"Silver"
"CUST08821";11;83;7285;335;178;30.039;95;3213;1;78;2.441;4;"Platinum"
"CUST08822";165;7;97;40;10;4.095;8;179;0;1;20.109;0;"Iron"
"CUST08823";15;30;3113;259;80;15.752;32;2911;1;56;12.057;5;"Gold"
"CUST08824";14;68;8456;261;128;29.15;56;3707;1;87;8.299;4;"Platinum"
"CUST08825";136;7;94;26;15;7.452;5;58;1;0;31.897;10;"Iron"
"CUST08826";22;27;938;118;43;18.755;37;944;0;29;12.472;9;"Silver"
"CUST08827";73;10;396;52;16;10.295;24;227;0;8;25.366;2;"Copper"
"CUST08828";55;14;1306;113;46;14.404;32;955;0;29;16.579;0;"Silver"
"CUST08829";44;20;1072;133;58;13.563;28;949;0;32;19.604;14;"Silver"
"CUST08830";29;44;3933;207;68;29.352;48;1470;0;60;5.876;2;"Gold"
"CUST08831";55;37;756;163;54;19.303;28;1478;0;11;10.525;1;"Silver"
"CUST08832";25;20;984;153;53;17.423;36;741;0;20;12.305;3;"Silver"
"CUST08833";30;17;131;65;17;6.437;18;657;1;7;18.454;17;"Copper"
"CUST08834";57;37;1375;126;48;12.312;45;509;0;10;19.486;11;"Silver"
"CUST08835";153;3;53;44;3;8.557;5;96;0;2;21.607;23;"Iron"
"CUST08836";2;77;6001;210;193;39.041;90;2464;1;85;3.322;1;"Platinum"
"CUST08837";56;28;1228;182;60;12.677;26;1131;1;22;12.024;9;"Silver"
"CUST08838";31;26;749;125;45;12.515;29;1044;0;14;14.682;0;"Silver"
"CUST08839";131;2;25;45;13;2.019;1;149;0;3;38.314;12;"Iron"
"CUST08840";6;85;8793;311;103;24.607;81;4781;0;96;9.583;2;"Platinum"
"CUST08841";22;29;1494;129;63;14.254;47;595;1;10;14.487;6;"Silver"
"CUST08842";155;7;8;33;0;3.8;14;257;0;2;21.375;4;"Iron"
"CUST08843";13;53;3010;256;98;18.012;53;1337;1;64;11.193;2;"Gold"
"CUST08844";169;5;76;13;0;9.832;13;275;0;0;49.729;17;"Iron"
"CUST08845";10;64;7032;200;173;29.081;91;4188;1;69;9.136;1;"Platinum"
"CUST08846";64;11;450;64;37;14.88;21;325;0;9;22.163;7;"Copper"
"CUST08847";87;7;52;37;3;6.083;10;155;0;2;22.344;8;"Iron"
"CUST08848";82;15;461;112;23;13.688;29;202;0;12;26.366;18;"Copper"
"CUST08849";47;29;1392;186;37;11.301;45;1217;0;19;12.501;11;"Silver"
"CUST08850";3;85;9695;335;185;26.724;77;3427;0;76;0.136;1;"Platinum"
"CUST08851";141;9;31;44;13;1.026;9;177;0;1;44.653;15;"Iron"
"CUST08852";30;27;1774;121;42;15.75;28;1066;0;38;11.331;11;"Silver"
"CUST08853";14;67;6277;383;154;27.106;63;3321;1;73;6.956;4;"Platinum"
"CUST08854";71;6;444;82;15;5.647;22;560;0;13;15.511;12;"Copper"
"CUST08855";29;27;1591;128;43;12.679;31;1423;0;19;18.589;0;"Silver"
"CUST08856";16;32;4749;175;87;23.838;63;1661;1;68;6.656;1;"Gold"
"CUST08857";14;32;4295;236;84;17.122;51;2956;0;42;12.168;0;"Gold"
"CUST08858";12;72;7593;282;120;29.876;58;3048;1;67;5.455;2;"Platinum"
"CUST08859";57;28;678;160;34;15.693;30;957;1;16;14.647;1;"Silver"
